2024-12-15 20:56:37: Acceleration=-1.05, -0.39, -9.74, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80419298055684, Status is Normal 
2024-12-15 20:56:37: Acceleration=-1.03, -0.39, -9.77, 0.01, 0.02, -0.03, Velocity is: 0.0, acc_detect_accident is 9.831881813772986, Status is Normal 
2024-12-15 20:56:37: Acceleration=-1.03, -0.38, -9.72, 0.01, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.781804536996228, Status is Normal 
2024-12-15 20:56:37: Acceleration=-1.01, -0.37, -9.75, 0.03, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809153888078217, Status is Normal 
2024-12-15 20:56:37: Acceleration=-1.02, -0.38, -9.74, 0.03, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80063263264163, Status is Normal 
2024-12-15 20:56:37: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:37: Acceleration=-1.01, -0.35, -9.76, 0.03, 0.06, -0.02, Velocity is: 0.0, acc_detect_accident is 9.818360351912126, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.01, -0.39, -9.75, 0.03, 0.01, 0.01, Velocity is: 0.0, acc_detect_accident is 9.809928643981056, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.01, -0.35, -9.72, 0.03, 0.06, 0.02, Velocity is: 0.0, acc_detect_accident is 9.778599081668089, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.02, -0.41, -9.73, 0.02, 0.0, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791904819798853, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.03, -0.38, -9.73, 0.02, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.01, -0.37, -9.73, 0.03, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.03, -0.36, -9.73, 0.01, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.7909856500763, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.03, -0.38, -9.75, 0.01, 0.03, -0.01, Velocity is: 0.0, acc_detect_accident is 9.81161556523695, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.03, -0.39, -9.75, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.812007949446432, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:38: Acceleration=-1.01, -0.37, -9.73, 0.03, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.02, -0.35, -9.73, 0.02, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78957608888148, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.01, -0.38, -9.74, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799596930486478, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.02, -0.38, -9.74, 0.01, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80063263264163, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.01, -0.37, -9.73, 0.04, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.01, -0.36, -9.74, 0.02, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.798841768290782, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.03, -0.38, -9.74, 0.02, 0.04, -0.04, Velocity is: 0.0, acc_detect_accident is 9.801678427697983, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.01, -0.38, -9.73, 0.03, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.789657808115665, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.03, -0.37, -9.75, 0.01, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.811233357738466, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.02, -0.37, -9.73, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790311537433322, Status is Normal 
2024-12-15 20:56:39: Acceleration=-1.02, -0.39, -9.71, 0.02, 0.02, 0.03, Velocity is: 0.0, acc_detect_accident is 9.771212821344136, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.02, -0.38, -9.74, 0.03, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80063263264163, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.02, -0.38, -9.76, 0.01, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.820509151770086, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.02, -0.38, -9.71, 0.02, 0.03, 0.02, Velocity is: 0.0, acc_detect_accident is 9.77081879885202, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.01, -0.38, -9.74, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799596930486478, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.02, -0.4, -9.76, 0.02, 0.01, -0.02, Velocity is: 0.0, acc_detect_accident is 9.82130337582543, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.03, -0.37, -9.7, 0.01, 0.04, 0.03, Velocity is: 0.0, acc_detect_accident is 9.761547008543266, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.03, -0.38, -9.72, 0.01, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.781804536996228, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.02, -0.36, -9.76, 0.02, 0.05, -0.02, Velocity is: 0.0, acc_detect_accident is 9.819755597773296, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.01, -0.36, -9.73, 0.02, 0.03, -0.01, Velocity is: 0.0, acc_detect_accident is 9.788901879169083, Status is Normal 
2024-12-15 20:56:40: Acceleration=-1.01, -0.36, -9.75, 0.02, 0.0, -0.01, Velocity is: 0.0, acc_detect_accident is 9.808781779609536, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.01, -0.39, -9.77, 0.03, 0.02, -0.03, Velocity is: 0.0, acc_detect_accident is 9.829806712240073, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.04, -0.38, -9.74, 0.0, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.802734312425285, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.01, -0.35, -9.75, 0.04, 0.06, -0.01, Velocity is: 0.0, acc_detect_accident is 9.808419852351346, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.01, -0.36, -9.74, 0.04, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.798841768290782, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.04, -0.39, -9.74, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.803127052119645, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.02, -0.38, -9.75, 0.02, 0.03, -0.01, Velocity is: 0.0, acc_detect_accident is 9.81057082946757, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.03, -0.37, -9.75, 0.01, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.811233357738466, Status is Normal 
2024-12-15 20:56:41: Acceleration=-0.99, -0.38, -9.73, 0.0, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.787614622572756, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.02, -0.39, -9.73, 0.02, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791087784306706, Status is Normal 
2024-12-15 20:56:41: Acceleration=-1.02, -0.38, -9.76, 0.01, 0.02, -0.03, Velocity is: 0.0, acc_detect_accident is 9.820509151770086, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.03, -0.4, -9.74, 0.01, 0.01, 0.0, Velocity is: 0.0, acc_detect_accident is 9.802474177471726, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.02, -0.37, -9.75, 0.0, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.810188581265908, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.03, -0.38, -9.74, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.801678427697983, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.01, -0.37, -9.76, 0.03, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.819093644527483, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.03, -0.39, -9.75, 0.01, 0.02, -0.01, Velocity is: 0.0, acc_detect_accident is 9.812007949446432, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.02, -0.38, -9.71, 0.02, 0.03, 0.02, Velocity is: 0.0, acc_detect_accident is 9.77081879885202, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.01, -0.35, -9.73, 0.03, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.788539216859684, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.01, -0.38, -9.72, 0.03, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.779718809863605, Status is Normal 
2024-12-15 20:56:42: Acceleration=-1.04, -0.36, -9.73, 0.0, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.79204268781545, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.03, -0.37, -9.75, 0.01, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.811233357738466, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.02, -0.39, -9.73, 0.02, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791087784306706, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.01, -0.37, -9.73, 0.03, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.01, -0.36, -9.74, 0.04, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.798841768290782, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.02, -0.38, -9.73, 0.02, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790694561674366, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.03, -0.38, -9.74, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.801678427697983, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.02, -0.35, -9.75, 0.02, 0.06, -0.01, Velocity is: 0.0, acc_detect_accident is 9.80945462296452, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.0, -0.37, -9.73, 0.04, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78824805570435, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.01, -0.37, -9.73, 0.03, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:43: Acceleration=-1.03, -0.4, -9.73, 0.01, 0.02, 0.03, Velocity is: 0.0, acc_detect_accident is 9.792537975417813, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.04, -0.39, -9.72, 0.0, 0.02, 0.02, Velocity is: 0.0, acc_detect_accident is 9.783256104181266, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.01, -0.38, -9.74, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799596930486478, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.02, -0.37, -9.72, 0.02, 0.04, 0.02, Velocity is: 0.0, acc_detect_accident is 9.780373203513248, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.02, -0.39, -9.73, 0.01, 0.03, -0.02, Velocity is: 0.0, acc_detect_accident is 9.791087784306706, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.03, -0.38, -9.75, 0.01, 0.03, -0.01, Velocity is: 0.0, acc_detect_accident is 9.81161556523695, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.01, -0.38, -9.74, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799596930486478, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.02, -0.4, -9.75, 0.02, 0.01, -0.01, Velocity is: 0.0, acc_detect_accident is 9.81136585802405, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.01, -0.38, -9.73, 0.01, 0.06, 0.03, Velocity is: 0.0, acc_detect_accident is 9.789657808115665, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.01, -0.36, -9.77, 0.03, 0.05, -0.03, Velocity is: 0.0, acc_detect_accident is 9.828662167355228, Status is Normal 
2024-12-15 20:56:44: Acceleration=-1.02, -0.37, -9.72, 0.02, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.780373203513248, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.05, -0.38, -9.73, 0.0, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.793865426888406, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.04, -0.39, -9.74, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.803127052119645, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.04, -0.39, -9.72, 0.0, 0.02, 0.02, Velocity is: 0.0, acc_detect_accident is 9.783256104181266, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.01, -0.38, -9.77, 0.03, 0.03, -0.03, Velocity is: 0.0, acc_detect_accident is 9.82941503854629, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.01, -0.37, -9.73, 0.04, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.02, -0.38, -9.73, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790694561674366, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.04, -0.37, -9.79, 0.0, 0.04, -0.05, Velocity is: 0.0, acc_detect_accident is 9.852035322713778, Status is Normal 
2024-12-15 20:56:45: Acceleration=-1.01, -0.38, -9.74, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799596930486478, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.01, -0.36, -9.76, 0.03, 0.05, -0.02, Velocity is: 0.0, acc_detect_accident is 9.818721912754226, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.03, -0.37, -9.76, 0.01, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.8211710096098, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.02, -0.39, -9.74, 0.02, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.801025456553003, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.04, -0.39, -9.73, 0.0, 0.02, 0.01, Velocity is: 0.0, acc_detect_accident is 9.793191512474369, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.01, -0.37, -9.75, 0.03, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809153888078217, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.02, -0.36, -9.74, 0.02, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799877550255411, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.02, -0.36, -9.73, 0.02, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.789938712780588, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.02, -0.37, -9.76, 0.02, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.82012729041737, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.04, -0.38, -9.74, 0.0, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.802734312425285, Status is Normal 
2024-12-15 20:56:46: Acceleration=-1.01, -0.37, -9.75, 0.0, 0.0, 0.0, Velocity is: 0.0, acc_detect_accident is 9.809153888078217, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.02, -0.39, -9.73, 0.02, 0.05, -0.06, Velocity is: 0.0, acc_detect_accident is 9.791087784306706, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.02, -0.37, -9.76, 0.02, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.82012729041737, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.04, -0.38, -9.75, 0.0, 0.03, -0.01, Velocity is: 0.0, acc_detect_accident is 9.812670380686392, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.03, -0.37, -9.74, 0.01, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.801295832694777, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.03, -0.36, -9.76, 0.01, 0.05, -0.02, Velocity is: 0.0, acc_detect_accident is 9.820799356467884, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.0, -0.35, -9.75, 0.04, 0.06, -0.01, Velocity is: 0.0, acc_detect_accident is 9.807395168952866, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.01, -0.37, -9.71, 0.04, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.769396091877942, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.01, -0.36, -9.74, 0.04, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.798841768290782, Status is Normal 
2024-12-15 20:56:47: Acceleration=-1.03, -0.37, -9.76, 0.01, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.8211710096098, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.05, -0.39, -9.74, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80419298055684, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.03, -0.38, -9.76, 0.01, 0.03, -0.02, Velocity is: 0.0, acc_detect_accident is 9.82155283038278, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.02, -0.35, -9.74, 0.02, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799515294135725, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.02, -0.37, -9.73, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790311537433322, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.02, -0.37, -9.74, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.800249996811306, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.03, -0.37, -9.74, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.801295832694777, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.02, -0.37, -9.76, 0.02, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.82012729041737, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.02, -0.36, -9.75, 0.02, 0.05, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809816512045472, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.01, -0.37, -9.73, 0.03, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:48: Acceleration=-1.0, -0.37, -9.73, 0.05, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.78824805570435, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.02, -0.34, -9.74, 0.02, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799163229582412, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.01, -0.38, -9.74, 0.01, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799596930486478, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.04, -0.37, -9.75, 0.0, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.812288214274997, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.01, -0.38, -9.73, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.789657808115665, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.02, -0.37, -9.74, 0.03, 0.01, 0.01, Velocity is: 0.0, acc_detect_accident is 9.800249996811306, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.02, -0.36, -9.74, 0.02, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799877550255411, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.01, -0.36, -9.73, 0.03, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.788901879169083, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.03, -0.39, -9.73, 0.01, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.79213459874812, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.02, -0.39, -9.76, 0.02, 0.02, -0.02, Velocity is: 0.0, acc_detect_accident is 9.820901180645286, Status is Normal 
2024-12-15 20:56:49: Acceleration=-1.02, -0.37, -9.73, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790311537433322, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.0, -0.39, -9.74, 0.01, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.7989642309787, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.01, -0.37, -9.72, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.77933535573865, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.02, -0.38, -9.72, 0.03, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.780756616949427, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.02, -0.36, -9.72, 0.02, 0.01, 0.0, Velocity is: 0.0, acc_detect_accident is 9.780000000000001, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.02, -0.38, -9.76, 0.03, 0.03, -0.03, Velocity is: 0.0, acc_detect_accident is 9.820509151770086, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.02, -0.38, -9.76, 0.02, 0.04, 0.02, Velocity is: 0.0, acc_detect_accident is 9.820509151770086, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.03, -0.39, -9.74, 0.03, 0.04, -0.03, Velocity is: 0.0, acc_detect_accident is 9.80207120969849, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.02, -0.38, -9.75, 0.0, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.81057082946757, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.03, -0.38, -9.75, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.81161556523695, Status is Normal 
2024-12-15 20:56:50: Acceleration=-1.03, -0.38, -9.73, 0.03, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.02, -0.36, -9.73, 0.03, 0.04, -0.02, Velocity is: 0.0, acc_detect_accident is 9.789938712780588, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.01, -0.37, -9.73, 0.01, 0.03, -0.01, Velocity is: 0.0, acc_detect_accident is 9.78927474330964, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.03, -0.39, -9.74, 0.02, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.80207120969849, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.04, -0.39, -9.73, 0.03, 0.01, 0.01, Velocity is: 0.0, acc_detect_accident is 9.793191512474369, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.04, -0.38, -9.75, 0.0, 0.01, 0.0, Velocity is: 0.0, acc_detect_accident is 9.812670380686392, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.04, -0.38, -9.73, 0.01, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.792798374315689, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.02, -0.37, -9.73, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790311537433322, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.04, -0.37, -9.75, 0.02, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.812288214274997, Status is Normal 
2024-12-15 20:56:51: Acceleration=-1.02, -0.37, -9.76, 0.04, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.82012729041737, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.01, -0.39, -9.75, 0.04, 0.02, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809928643981056, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.03, -0.38, -9.76, 0.02, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.82155283038278, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.0, -0.38, -9.73, 0.03, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.788631160688404, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.03, -0.37, -9.71, 0.01, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.771484022399056, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.01, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.02, -0.38, -9.73, 0.02, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790694561674366, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.02, -0.37, -9.75, 0.02, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.810188581265908, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.02, -0.36, -9.72, 0.02, 0.05, 0.01, Velocity is: 0.0, acc_detect_accident is 9.780000000000001, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.01, -0.37, -9.75, 0.04, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809153888078217, Status is Normal 
2024-12-15 20:56:52: Acceleration=-1.01, -0.38, -9.72, 0.01, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.779718809863605, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.02, -0.36, -9.75, 0.02, 0.05, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809816512045472, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.01, -0.36, -9.74, 0.03, 0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.798841768290782, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.01, -0.37, -9.75, 0.03, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.809153888078217, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.04, -0.4, -9.74, 0.01, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.803529976493161, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.01, -0.39, -9.74, 0.02, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.799989795913056, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.03, -0.38, -9.73, 0.01, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791741418154382, Status is Normal 
2024-12-15 20:56:53: Acceleration=-1.02, -0.38, -9.73, 0.02, 0.03, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790694561674366, Status is Normal 
